name,popularity,price,rating,distance,latitude,longitude,stationId,totalBikes,poiCat
B&B Ice Cream & Candy,,1.0,100.0,418.1994152478747,41.74148652861805,-87.65841007232666,18737ca82f22ba9fda23b24fc81eb6a5,15.0,iceCream
La Michoacana Premium,,1.0,90.0,659.1961097283388,41.861267,-87.656625,7ee4cb8cac896b5b46fedb0f72b5ee83,14.0,iceCream
KURIMU,,2.0,80.0,905.272008133131,41.861267,-87.656625,7ee4cb8cac896b5b46fedb0f72b5ee83,14.0,iceCream
Paleteria El Sabor De Mexico,,1.0,80.0,11.143946438534499,41.861267,-87.656625,7ee4cb8cac896b5b46fedb0f72b5ee83,14.0,iceCream
Baskin Robbins,,1.0,40.0,756.8456021720422,41.87772613,-87.65478743,8a65f2a456027d20ac7cc0ba1cbbc7c5,20.0,iceCream
KURIMU,,2.0,80.0,934.5206083504132,41.87772613,-87.65478743,8a65f2a456027d20ac7cc0ba1cbbc7c5,20.0,iceCream
La Michoacana,,1.0,90.0,756.6685624168908,41.97803062248656,-87.66856491565704,fdc982e986e014d9289414bce85e4477,16.0,iceCream
Annette's Italian Ice,,1.0,90.0,133.72216580935213,41.917805,-87.653449,52ed68d669ba3778c1d5ae0e39c6a31b,8.0,iceCream
DQ / Orange Julius,,1.0,60.0,895.6117464239645,41.917805,-87.653449,52ed68d669ba3778c1d5ae0e39c6a31b,8.0,iceCream
Lickity Split Frozen Custard,,1.0,90.0,11.143946438534499,41.98404411519213,-87.65228122472763,86823d55766a35aef2fac01c08667d08,18.0,iceCream
Los Pekes Ice Cream & Coffee,,1.0,80.0,158.88792577477292,41.778582,-87.718925,408aea1db0d458bda7857ba30b5f31fd,1.0,iceCream
Paleteria Y Neveria La Ideal,,1.0,90.0,11.143946438534499,41.778582,-87.718925,408aea1db0d458bda7857ba30b5f31fd,1.0,iceCream
Baskin-Robbins,,1.0,40.0,908.0155881985488,41.903266,-87.678435,ad66d85749aa72209a2525823fe846e0,15.0,iceCream
Chicago Ice Cream Truck,,1.0,100.0,11.143946438534499,41.658413151101065,-87.61071089698817,57e586e0164e28ad3a7bf87c342cb992,12.0,iceCream
Coco Rolled Ice Cream,,1.0,90.0,11.143946438534499,41.895769,-87.67722,64540050be6028b39a22740823a44096,10.0,iceCream
Kurimu,,2.0,80.0,11.143946438534499,41.895769,-87.67722,64540050be6028b39a22740823a44096,10.0,iceCream
DQ / Orange Julius,,1.0,60.0,775.0706610940358,41.918306,-87.636282,751236b7bb53e5ec76263823dde59097,28.0,iceCream
Taiyaki Chicago,,1.0,80.0,11.143946438534499,41.918306,-87.636282,751236b7bb53e5ec76263823dde59097,28.0,iceCream
Vaca's Creamery,,1.0,90.0,502.340172926142,41.90345,-87.667747,914127814e130b4e728cc645009ba705,22.0,iceCream
Black Dog Gelato,,2.0,80.0,986.9606473784518,41.90345,-87.667747,914127814e130b4e728cc645009ba705,22.0,iceCream
Insomnia Cookies,,1.0,50.0,562.4496208442129,41.912133,-87.634656,d195b667b6d77b8623cbf2e4e5e1b140,18.0,iceCream
Shake Shack Willis Tower,,2.0,70.0,648.9283143020491,41.87273154226308,-87.63351649045944,38a817eb77a586a503623044f1ff1d98,16.0,iceCream
The Fat Shallot - Revival Food Hall,,2.0,80.0,826.9750056442992,41.87273154226308,-87.63351649045944,38a817eb77a586a503623044f1ff1d98,16.0,iceCream
Kilwins,,2.0,80.0,902.4462916414252,41.87273154226308,-87.63351649045944,38a817eb77a586a503623044f1ff1d98,16.0,iceCream
Shake Shack Chicago Athletic Association,,2.0,70.0,11.143946438534499,41.87273154226308,-87.63351649045944,38a817eb77a586a503623044f1ff1d98,16.0,iceCream
Chicago Ice Cream Truck,,1.0,100.0,11.143946438534499,41.87273154226308,-87.63351649045944,38a817eb77a586a503623044f1ff1d98,16.0,iceCream
D Fruta La Vida,,1.0,80.0,536.3294721371757,41.92481559681187,-87.71449506282805,b620e5bfb4e91c422bf4553db0d739d9,15.0,iceCream
Dunkin' Donuts / Baskin-Robbins,,1.0,40.0,778.6363602926922,41.92481559681187,-87.71449506282805,b620e5bfb4e91c422bf4553db0d739d9,15.0,iceCream
Milk and Wood,,1.0,80.0,898.7047238947883,41.92481559681187,-87.71449506282805,b620e5bfb4e91c422bf4553db0d739d9,15.0,iceCream
Annette's Italian Ice,,1.0,90.0,409.7290497630423,41.918216,-87.656936,8f2f12a573de1ba03278fbd7333fb6a9,12.0,iceCream
Insomnia Cookies,,1.0,70.0,11.143946438534499,41.918216,-87.656936,8f2f12a573de1ba03278fbd7333fb6a9,12.0,iceCream
Stan's Donuts & Coffee,,2.0,70.0,385.91357747545743,41.893992,-87.629318,7beddb67c3011a9cb627f1c9a097d98b,24.0,iceCream
Scoops Dessert Bar,,1.0,70.0,436.87427324834346,41.893992,-87.629318,7beddb67c3011a9cb627f1c9a097d98b,24.0,iceCream
Jeni's Splendid Ice Creams,,2.0,90.0,555.32613931808,41.893992,-87.629318,7beddb67c3011a9cb627f1c9a097d98b,24.0,iceCream
Red Mango,,2.0,60.0,650.1768017072726,41.893992,-87.629318,7beddb67c3011a9cb627f1c9a097d98b,24.0,iceCream
Forty Carrots,,2.0,70.0,699.9943121981895,41.893992,-87.629318,7beddb67c3011a9cb627f1c9a097d98b,24.0,iceCream
Ghirardelli Ice Cream & Chocolate Shop,,2.0,80.0,141.56996005992107,41.890173,-87.626185,0c3101d9f943db24420dba17aaf63391,17.0,iceCream
Red Mango,,2.0,60.0,653.8669432509357,41.890173,-87.626185,0c3101d9f943db24420dba17aaf63391,17.0,iceCream
Stan's Donuts & Coffee,,2.0,70.0,683.0689979534002,41.890173,-87.626185,0c3101d9f943db24420dba17aaf63391,17.0,iceCream
Scoops Dessert Bar,,1.0,70.0,874.4501199390485,41.890173,-87.626185,0c3101d9f943db24420dba17aaf63391,17.0,iceCream
Jeni's Splendid Ice Creams,,2.0,90.0,937.6453377298508,41.890173,-87.626185,0c3101d9f943db24420dba17aaf63391,17.0,iceCream
Shake Shack Chicago Athletic Association,,2.0,70.0,951.6106680160652,41.890173,-87.626185,0c3101d9f943db24420dba17aaf63391,17.0,iceCream
Paleteria Lindo Michoacan,,1.0,60.0,11.143946438534499,41.9166701,-87.7494873,ab6336a5c014f7fafeaa7e9049918ee3,9.0,iceCream
Dunkin' Donuts / Baskin-Robbins,,1.0,60.0,525.1671059544957,41.921425,-87.800825,42e8ef6dcf898aa141318354f63e84c5,1.0,iceCream
Chicago Ice Cream Truck,,1.0,100.0,11.143946438534499,41.921425,-87.800825,42e8ef6dcf898aa141318354f63e84c5,1.0,iceCream
KURIMU,,2.0,80.0,74.84928352162899,41.8694821,-87.6554864,9cbb73fec398309a781cd3223fece425,13.0,iceCream
Chicago Ice Cream Truck,,1.0,100.0,11.143946438534499,41.65759,-87.610713,c2851fa684f349cea8e629ab1ffa3207,2.0,iceCream
Shake Shack Willis Tower,,2.0,70.0,322.25009774009294,41.877245,-87.639366,eda649a23d4085da497fe9116739bc40,11.143946438534499,iceCream
Halsted Street Deli & Bagel,,1.0,50.0,572.1280195906298,41.877245,-87.639366,eda649a23d4085da497fe9116739bc40,11.143946438534499,iceCream
The Fat Shallot - Revival Food Hall,,2.0,80.0,783.1878260500849,41.877245,-87.639366,eda649a23d4085da497fe9116739bc40,11.143946438534499,iceCream
Baskin Robbins,,1.0,40.0,11.143946438534499,41.877245,-87.639366,eda649a23d4085da497fe9116739bc40,11.143946438534499,iceCream
Jeni's Splendid Ice Creams,,2.0,90.0,11.143946438534499,41.877245,-87.639366,eda649a23d4085da497fe9116739bc40,11.143946438534499,iceCream
Chicago Ice Cream Truck,,1.0,100.0,11.143946438534499,41.877245,-87.639366,eda649a23d4085da497fe9116739bc40,11.143946438534499,iceCream
Los Pekes Ice Cream & Coffee,,1.0,80.0,119.4852170886966,41.779953,-87.7178221,4d4afc37e58a513e89bf7164d05455e8,12.0,iceCream
Los Mangos,,1.0,60.0,998.2208036933532,41.779953,-87.7178221,4d4afc37e58a513e89bf7164d05455e8,12.0,iceCream
Paleteria Y Neveria La Ideal,,1.0,90.0,11.143946438534499,41.779953,-87.7178221,4d4afc37e58a513e89bf7164d05455e8,12.0,iceCream
Neveria La Flor De Mayo,,1.0,70.0,736.290436756168,41.822897,-87.704154,3a96b657dc510a35250c351055446693,1.0,iceCream
La Michoacana,,1.0,70.0,778.1873817981625,41.822897,-87.704154,3a96b657dc510a35250c351055446693,1.0,iceCream
26th Street Sugar Shack,,1.0,90.0,480.6891816438745,41.849527,-87.640591,407ba2b52bf4d50723e7574e9a699636,9.0,iceCream
Baskin-Robbins,,2.0,60.0,11.143946438534499,41.95400483876,-87.7191281797,cffcafad3473a0c6e721f17a7c5ebd5a,15.0,iceCream
D Fruta La Vida,,1.0,80.0,959.877124977258,41.91702,-87.727096,39d995b6eaec0cf267fe15c4eb7aefd0,2.0,iceCream
Pancho's Paleteria & Ice Cream,,1.0,90.0,335.466344689147,41.836966,-87.730502,3c7d79509d5e4a944dbc7a8baf5ac97e,9.0,iceCream
Las Tres Campanitas,,1.0,90.0,11.143946438534499,41.836966,-87.730502,3c7d79509d5e4a944dbc7a8baf5ac97e,9.0,iceCream
Vasos Lokos,,1.0,80.0,11.143946438534499,41.836966,-87.730502,3c7d79509d5e4a944dbc7a8baf5ac97e,9.0,iceCream
Baskin Robbins,,2.0,20.0,11.143946438534499,41.889161,-87.765738,3e407aad62c783c97039c611aa0c9590,2.0,iceCream
Scoops Dessert Bar,,1.0,70.0,139.12086399442566,41.89661720040753,-87.62857854366302,4a9a518ec4f1b51fde52708085799f11,13.0,iceCream
Stan's Donuts & Coffee,,2.0,70.0,228.47220374074217,41.89661720040753,-87.62857854366302,4a9a518ec4f1b51fde52708085799f11,13.0,iceCream
Jeni's Splendid Ice Creams,,2.0,90.0,268.55086355955666,41.89661720040753,-87.62857854366302,4a9a518ec4f1b51fde52708085799f11,13.0,iceCream
Forty Carrots,,2.0,70.0,410.37196572691033,41.89661720040753,-87.62857854366302,4a9a518ec4f1b51fde52708085799f11,13.0,iceCream
KURIMU,,2.0,80.0,897.2344298619638,41.862378,-87.651062,71a4f25915a305d580d0120ebadff605,13.0,iceCream
La Michoacana Premium,,1.0,90.0,11.143946438534499,41.862378,-87.651062,71a4f25915a305d580d0120ebadff605,13.0,iceCream
La Michoacana,,1.0,60.0,11.143946438534499,41.8588018,-87.7343019,a969c64b25b56bee233f4b104daddfa8,1.0,iceCream
B&B Ice Cream & Candy,,1.0,100.0,11.143946438534499,41.75248701249013,-87.6439021574879,ceee71604f7225a7ecb3f6e959f31633,15.0,iceCream
Baskin Robbins,,1.0,40.0,71.70114212806972,41.88318130597391,-87.64872461557388,ad56986f0d617e6937133fa16dfa33d6,7.0,iceCream
Halsted Street Deli & Bagel,,1.0,50.0,698.3123366589244,41.88318130597391,-87.64872461557388,ad56986f0d617e6937133fa16dfa33d6,7.0,iceCream
Chicago Ice Cream Truck,,1.0,100.0,11.143946438534499,41.691373,-87.700281,25cdd413c87353e9f7213fdf7563d653,1.0,iceCream
Peterson Food Mart,,2.0,50.0,831.0975247114894,41.997579,-87.689713,37913e674afbe1dc1c39a9082011ba20,1.0,iceCream
Scoops Dessert Bar,,1.0,70.0,903.208286379737,41.894666,-87.638437,b34d06e44c1e146a0bb5cf1bc37de2b0,23.0,iceCream
Jeni's Splendid Ice Creams,,2.0,90.0,11.143946438534499,41.894666,-87.638437,b34d06e44c1e146a0bb5cf1bc37de2b0,23.0,iceCream
La Michoacana Diversey,,2.0,60.0,657.7087836398304,41.927944,-87.7466394,a6fe626010dcca39a984eb8d264d0cbb,8.0,iceCream
La Plaza Paleteria,,1.0,100.0,958.6600052756409,41.927944,-87.7466394,a6fe626010dcca39a984eb8d264d0cbb,8.0,iceCream
Paleteria Lindo Michoacan,,1.0,60.0,11.143946438534499,41.927944,-87.7466394,a6fe626010dcca39a984eb8d264d0cbb,8.0,iceCream
B&B Ice Cream & Candy,,1.0,100.0,998.1999839560972,41.73784847673341,-87.64489978551863,e59e19ababa66194c4866c64883352b9,14.0,iceCream
Dunkin' Donuts / Baskin-Robbins,,1.0,50.0,11.143946438534499,41.88794379427211,-87.77427345514297,d24cf13324d67a97224d290664cf85ce,11.0,iceCream
Neveria La Flor De Mayo,,1.0,70.0,520.4939976262659,41.815242,-87.702651,e9a7547e4a2d9e1d387fb200a807f33b,2.0,iceCream
Dunkin' Donuts / Baskin-Robbins,,1.0,40.0,882.9391564759031,42.023463,-87.699595,1a5be6e32360ec69634b232736a6793d,15.0,iceCream
Chicago Ice Cream Truck,,1.0,100.0,837.9023495880197,41.9384207,-87.7813896,100c87ee3b429e2fbee78337c1a6b095,2.0,iceCream
Sonic Drive-In,,1.0,40.0,11.143946438534499,41.95786652415174,-87.64950513839722,fd23247e7cd53430096e6a8bfd873225,12.0,iceCream
Fruit Paradise,,1.0,90.0,647.3718697759605,41.91849115368695,-87.69742280244827,be8bae121bdcbbfc7d669ffafbc74d5e,14.0,iceCream
Margie's Candies,,2.0,80.0,818.2156427552895,41.91849115368695,-87.69742280244827,be8bae121bdcbbfc7d669ffafbc74d5e,14.0,iceCream
Milk and Wood,,1.0,80.0,11.143946438534499,41.91849115368695,-87.69742280244827,be8bae121bdcbbfc7d669ffafbc74d5e,14.0,iceCream
Shake Shack Chicago Athletic Association,,2.0,70.0,482.5172522311216,41.884241,-87.629634,07a05a5b2cbad4d92ae629957447b393,35.0,iceCream
The Fat Shallot - Revival Food Hall,,2.0,80.0,495.7051831634539,41.884241,-87.629634,07a05a5b2cbad4d92ae629957447b393,35.0,iceCream
Ghirardelli Ice Cream & Chocolate Shop,,2.0,80.0,720.8115523519757,41.884241,-87.629634,07a05a5b2cbad4d92ae629957447b393,35.0,iceCream
Kilwins,,2.0,80.0,830.156530313668,41.884241,-87.629634,07a05a5b2cbad4d92ae629957447b393,35.0,iceCream
Shake Shack Willis Tower,,2.0,70.0,830.3538595735154,41.884241,-87.629634,07a05a5b2cbad4d92ae629957447b393,35.0,iceCream
Halsted Street Deli & Bagel,,1.0,50.0,913.3676010895942,41.884241,-87.629634,07a05a5b2cbad4d92ae629957447b393,35.0,iceCream
Cold Stone Creamery,,1.0,60.0,923.7312423314696,41.884241,-87.629634,07a05a5b2cbad4d92ae629957447b393,35.0,iceCream
Chicago Ice Cream Truck,,1.0,100.0,11.143946438534499,41.884241,-87.629634,07a05a5b2cbad4d92ae629957447b393,35.0,iceCream
Outdoor Café,,2.0,80.0,838.1058213079848,41.990247,-87.70858,5ae27d6fb51a1a7e5dc1c666c5415757,9.0,iceCream
Dairy Star Ice Cream of Lincolnwood,,1.0,80.0,11.143946438534499,41.990247,-87.70858,5ae27d6fb51a1a7e5dc1c666c5415757,9.0,iceCream
Oberweis Ice Cream and Dairy Store,,2.0,70.0,11.143946438534499,41.990247,-87.70858,5ae27d6fb51a1a7e5dc1c666c5415757,9.0,iceCream
Ubita's Ice Cream Truck,,1.0,90.0,273.91279920354737,41.83010465416,-87.6702983089,2018d77a4f53eb8aa622437859208a82,7.0,iceCream
Kilwins,,2.0,70.0,674.7482443844491,41.805772,-87.592464,36687d1a860aaf9e3fc77f7c493828eb,15.0,iceCream
DQ Grill & Chill Restaurant,,1.0,60.0,11.143946438534499,41.948812,-87.75713,fd296e3ff00ef03b3b0730de837ca1c7,5.0,iceCream
Insomnia Cookies,,1.0,70.0,912.39749157479,41.931248,-87.644336,1637528a5f4a98bb1c4d4c3e5f91d8d3,21.0,iceCream
Yoberri,,1.0,70.0,11.143946438534499,41.931248,-87.644336,1637528a5f4a98bb1c4d4c3e5f91d8d3,21.0,iceCream
Oberweis Ice Cream and Dairy Store,,2.0,80.0,11.143946438534499,41.931248,-87.644336,1637528a5f4a98bb1c4d4c3e5f91d8d3,21.0,iceCream
Willies 'n Waffles,,2.0,90.0,11.143946438534499,41.931248,-87.644336,1637528a5f4a98bb1c4d4c3e5f91d8d3,21.0,iceCream
Margie's Candies,,2.0,80.0,878.3498666464396,41.91050936666395,-87.6823890209198,b3c0684cc33c870c2f8cea22075288e2,14.0,iceCream
Dunkin' Donuts / Baskin-Robbins,,1.0,40.0,11.143946438534499,42.011865,-87.701317,3e696be7175207e5318e6ca58c5feb06,2.0,iceCream
La Michoacana,,2.0,70.0,11.143946438534499,42.011865,-87.701317,3e696be7175207e5318e6ca58c5feb06,2.0,iceCream
Vasos Lokos,,1.0,80.0,596.5329993173339,41.844168,-87.726317,8a1cc1dd3597710e6aadec867b4b8fac,2.0,iceCream
Pancho's Paleteria & Ice Cream,,1.0,90.0,832.4348365656729,41.844168,-87.726317,8a1cc1dd3597710e6aadec867b4b8fac,2.0,iceCream
Los Mangos Neveria Y Fruteria,,3.0,70.0,990.6705513815348,41.844168,-87.726317,8a1cc1dd3597710e6aadec867b4b8fac,2.0,iceCream
Insomnia Cookies,,1.0,70.0,11.143946438534499,41.93132,-87.638742,5d082bc9bb684296802f7a488a38a7c1,13.0,iceCream
Sonic Drive-In,,1.0,40.0,810.8424814674785,41.958494,-87.654966,990c07828d764c7ee2419414cb7a980b,17.0,iceCream
Dairy Queen Ltd Brazier,,1.0,70.0,11.143946438534499,41.958494,-87.654966,990c07828d764c7ee2419414cb7a980b,17.0,iceCream
Insomnia Cookies,,2.0,70.0,703.1666545383177,41.788746,-87.601334,f7bea207137603323736e1cc05ed816f,15.0,iceCream
Yogurt Square,,2.0,70.0,11.143946438534499,41.961406,-87.676169,ae77a6e66eaf67f2537ebae75295bcca,14.0,iceCream
Peterson Food Mart,,2.0,50.0,849.5864067478959,41.997764,-87.697221,92b372a828036532e30261131b5c33f5,4.0,iceCream
Shawn Michelle's,,2.0,90.0,922.9682881166492,41.802221,-87.618457,e2deba01f713a5d607b500262e46d293,1.0,iceCream
Margie's Candies,,1.0,80.0,11.143946438534499,41.954177,-87.664358,8c777eca4463fff96fff6f05d7850aa9,13.0,iceCream
Sonic Drive-In,,1.0,40.0,954.946074878816,41.96708783918421,-87.66729086637497,48a196b5f99207ad3b0ebaacd74f31f7,19.0,iceCream
Yogen Fruz,,2.0,80.0,960.914777943307,41.9488531,-87.806938,208fe35e7b757ae17cfbbdcf7cfcaa09,9.0,iceCream
Insomnia Cookies,,2.0,70.0,820.6424809536672,41.79156801058,-87.6078521774,36da1de22ea44a5eb3d9e7df3ea1008a,10.0,iceCream
Los Pekes Ice Cream & Coffee,,1.0,80.0,731.2978826403169,41.784186,-87.722564,7291fa4e48c810cbe2259fba1c9518bd,9.0,iceCream
Vaca's Creamery,,1.0,90.0,561.6597762928254,41.90985465216731,-87.66993016004562,c990a5def9a9f8c530a123eb89519369,8.0,iceCream
Forever Yogurt,,1.0,80.0,11.143946438534499,41.940775,-87.639192,5db6af350c3398de7f21fb926c1a0cdb,18.0,iceCream
Baskin-Robbins,,1.0,50.0,11.143946438534499,41.939354,-87.683282,a7c0b54b7defd78688628f497df5de26,15.0,iceCream
Peterson Food Mart,,2.0,50.0,813.7783643594207,41.98366470886,-87.6964225611,5cdb7a2b62f405d0012daf5df712184a,10.0,iceCream
Paleteria La Esquina Michoacana,,1.0,90.0,898.9007879519612,41.9383682,-87.7725029,fa6d486f251f0e3827bda9503dcc1d64,9.0,iceCream
Chicago Ice Cream Truck,,1.0,100.0,11.143946438534499,41.9383682,-87.7725029,fa6d486f251f0e3827bda9503dcc1d64,9.0,iceCream
Baskin Robbins,,1.0,40.0,916.2885677744974,41.88671077318443,-87.65965729951859,248b91145503a0f9a8211be25cf46e2a,12.0,iceCream
Baskin Robbins,,2.0,20.0,451.88245672956594,41.8986607,-87.7554551,fc6bd8a9d3cd77f0b5c98b1141a733da,9.0,iceCream
26th Street Sugar Shack,,1.0,90.0,968.6371794287148,41.85377981072743,-87.6466029882431,c43efaf7e2ecb68c7d71063f68856805,11.0,iceCream
La Michoacana,,1.0,80.0,11.143946438534499,41.778411,-87.733387,a0bd50b70bd312b7cfbda58651fadacb,2.0,iceCream
Massa Cafe Italiano,,2.0,90.0,651.1050745565869,41.9120739,-87.8057657,e95337a4164e0488edd5226034204458,9.0,iceCream
Neveria De Colores,,1.0,90.0,836.3810938541758,41.797244,-87.723377,74f8d5fe641c8a53100086d1b0861d9a,1.0,iceCream
Charmers Cafe,,1.0,90.0,642.782086305852,42.01256011541,-87.6743671152,662058c8efb656b0b6d990602c027af9,14.0,iceCream
Stan's Donuts & Coffee,,2.0,70.0,333.96676411262393,41.89434513742426,-87.62279838323593,cf00d503257af1f5b594fcfe0e6d045d,10.0,iceCream
Jeni's Splendid Ice Creams,,2.0,90.0,573.3287700866383,41.89434513742426,-87.62279838323593,cf00d503257af1f5b594fcfe0e6d045d,10.0,iceCream
Scoops Dessert Bar,,1.0,70.0,606.7934522715167,41.89434513742426,-87.62279838323593,cf00d503257af1f5b594fcfe0e6d045d,10.0,iceCream
Forty Carrots,,2.0,70.0,666.720542883975,41.89434513742426,-87.62279838323593,cf00d503257af1f5b594fcfe0e6d045d,10.0,iceCream
Snow Dragon Shavery,,2.0,60.0,11.143946438534499,41.89434513742426,-87.62279838323593,cf00d503257af1f5b594fcfe0e6d045d,10.0,iceCream
Dairy Queen Ltd Brazier,,1.0,70.0,11.143946438534499,41.943838,-87.671469,368ffd3d2b0e8931f7d0f53d0c818e70,6.0,iceCream
La Michoacana Diversey,,2.0,60.0,779.9921978696817,41.92786,-87.735756,215955a7219fe2467864a1d8731a5ab2,9.0,iceCream
La Plaza Paleteria,,1.0,100.0,11.143946438534499,41.92786,-87.735756,215955a7219fe2467864a1d8731a5ab2,9.0,iceCream
Los Mangos,,2.0,70.0,11.143946438534499,41.77924,-87.691116,f3374e2d05e1909046ef1fba89870875,2.0,iceCream
Stan's Donuts & Coffee,,2.0,70.0,244.9125921169664,41.89766,-87.62351,d89414e6edca9ab125a8d97a4c0514e8,22.0,iceCream
Jeni's Splendid Ice Creams,,2.0,90.0,285.226090799608,41.89766,-87.62351,d89414e6edca9ab125a8d97a4c0514e8,22.0,iceCream
Forty Carrots,,2.0,70.0,321.4860535989351,41.89766,-87.62351,d89414e6edca9ab125a8d97a4c0514e8,22.0,iceCream
Scoops Dessert Bar,,1.0,70.0,405.7204166859779,41.89766,-87.62351,d89414e6edca9ab125a8d97a4c0514e8,22.0,iceCream
Cold Stone Creamery,,1.0,60.0,715.6813855675023,41.89766,-87.62351,d89414e6edca9ab125a8d97a4c0514e8,22.0,iceCream
La Michoacana Diversey,,2.0,60.0,11.143946438534499,41.941612,-87.732372,5140ae5b7c33e906493416ec2ee62c25,1.0,iceCream
Shawn Michelle's,,2.0,90.0,11.143946438534499,41.81620767856,-87.6348193497,9925eae1261a759448546036984abf97,11.0,iceCream
B&B Ice Cream & Candy,,1.0,100.0,944.1292940716916,41.750395,-87.647464,c423a014be3c546b2229252fed0e8443,1.0,iceCream
Baskin Robbins,,1.0,40.0,42.51210569575308,41.883043,-87.649931,ba2353114e6a7dce006e6792e68cd8dd,6.0,iceCream
Halsted Street Deli & Bagel,,1.0,50.0,795.7234576438078,41.883043,-87.649931,ba2353114e6a7dce006e6792e68cd8dd,6.0,iceCream
Dairy Queen Ltd Brazier,,1.0,70.0,793.4727019637694,41.949399,-87.654529,366c20ad7571dc525964d6ae9ddbd05b,26.0,iceCream
Peterson Food Mart,,2.0,50.0,981.1045335536112,41.99826,-87.699481,5a87f3c233b8a9a721ed656add8b7417,1.0,iceCream
Vaca's Creamery,,1.0,90.0,692.1345793552956,41.907655,-87.672552,5e8af6ab3c5f6cb8384b13738c13d290,18.0,iceCream
Shake Shack Willis Tower,,2.0,70.0,432.76626984390026,41.87831661183069,-87.64098107814789,a5fea9fa55fb9906361596274f77d4d4,26.0,iceCream
Halsted Street Deli & Bagel,,1.0,50.0,449.8357931978561,41.87831661183069,-87.64098107814789,a5fea9fa55fb9906361596274f77d4d4,26.0,iceCream
The Fat Shallot - Revival Food Hall,,2.0,80.0,878.3380287895228,41.87831661183069,-87.64098107814789,a5fea9fa55fb9906361596274f77d4d4,26.0,iceCream
Baskin Robbins,,1.0,40.0,902.6850017794744,41.87831661183069,-87.64098107814789,a5fea9fa55fb9906361596274f77d4d4,26.0,iceCream
Jeni's Splendid Ice Creams,,2.0,90.0,11.143946438534499,41.87831661183069,-87.64098107814789,a5fea9fa55fb9906361596274f77d4d4,26.0,iceCream
Chicago Ice Cream Truck,,1.0,100.0,11.143946438534499,41.87831661183069,-87.64098107814789,a5fea9fa55fb9906361596274f77d4d4,26.0,iceCream
KURIMU,,2.0,80.0,920.742595677965,41.864883,-87.647071,aaf2ffcccd8d8daf5ff1b23979942eb8,15.0,iceCream
Dunkin' Donuts / Baskin-Robbins,,1.0,40.0,896.4928089774562,42.025784,-87.684107,db90f83902e01561445319d75dc5ebee,15.0,iceCream
Zip'z Ice Cream,,1.0,80.0,11.143946438534499,42.025784,-87.684107,db90f83902e01561445319d75dc5ebee,15.0,iceCream
Margie's Candies,,2.0,80.0,864.6368867391494,41.920082,-87.677855,933cb0a5dea77635dc5833d20e5d9be0,10.0,iceCream
Baskin-Robbins,,2.0,30.0,11.143946438534499,41.920082,-87.677855,933cb0a5dea77635dc5833d20e5d9be0,10.0,iceCream
Antojitos Majicos,,1.0,80.0,834.4928245499323,41.972097,-87.708572,93ede38517bef772009b09fdd2c4e855,2.0,iceCream
La Michoacana Diversey,,2.0,60.0,725.8907841598012,41.9344421,-87.7337799,f95204d005522088016bbb599be63c8f,12.0,iceCream
T & G,,2.0,90.0,479.3510499829987,41.80478,-87.683749,d90e1a27695ab4438dbd4b19d58c1e34,1.0,iceCream
Paleteria El Sabor De,,1.0,90.0,484.3184815588057,41.80478,-87.683749,d90e1a27695ab4438dbd4b19d58c1e34,1.0,iceCream
Dairy Queen Ltd Brazier,,1.0,70.0,855.343689772757,41.954245,-87.654406,5638331eed58a899a85db4936c4dd530,26.0,iceCream
Forever Yogurt,,1.0,80.0,11.143946438534499,41.954245,-87.654406,5638331eed58a899a85db4936c4dd530,26.0,iceCream
Annette's Italian Ice,,1.0,90.0,11.143946438534499,41.909668,-87.648128,6724222aa49d626ed9ec99d96ac5ce66,15.0,iceCream
Terry's Toffee,,3.0,90.0,11.143946438534499,41.909668,-87.648128,6724222aa49d626ed9ec99d96ac5ce66,15.0,iceCream
Willies 'n Waffles,,2.0,90.0,558.6476959614356,41.94454,-87.654678,388a27a52916f75b8265bc2e75a3681f,14.0,iceCream
Oberweis Ice Cream and Dairy Store,,2.0,80.0,734.8414932813896,41.94454,-87.654678,388a27a52916f75b8265bc2e75a3681f,14.0,iceCream
Dairy Queen Ltd Brazier,,1.0,70.0,11.143946438534499,41.94454,-87.654678,388a27a52916f75b8265bc2e75a3681f,14.0,iceCream
Dunkin' Donuts / Baskin-Robbins,,1.0,40.0,495.0851447557868,42.019276,-87.68452,8e006fe3c7aae38d8b911580132d6798,10.0,iceCream
Sonic Drive-In,,1.0,40.0,958.9748176799154,41.961588,-87.666036,cea0ed3f527bbdc236d92cfdde8258f1,16.0,iceCream
Baskin Robbins,,1.0,40.0,588.3880281950322,41.880419,-87.655519,e82f46981e6c2866cb92a47f8a05424b,15.0,iceCream
Los Pekes Ice Cream & Coffee,,1.0,80.0,950.6341926207956,41.7791655,-87.7056392,55904804f53145dac81e3bd7863d5c97,2.0,iceCream
Dunkin' Donuts / Baskin-Robbins,,1.0,40.0,563.3578236304726,41.933886,-87.707262,4d1c6bea0e4b830f6fdf6d0d4e28db2b,7.0,iceCream
Milk and Wood,,1.0,80.0,762.3403301196447,41.933886,-87.707262,4d1c6bea0e4b830f6fdf6d0d4e28db2b,7.0,iceCream
B&B Ice Cream & Candy,,1.0,100.0,973.1285494872908,41.748175,-87.644238,421922fcf8b15b0e3b47822d9745bc28,1.0,iceCream
