latitude,longitude,stationId,totalBikes,ll
41.766206,-87.562789,ecf78f0497d2e8b17f4ed51e58ef8572,2,-45.796583
41.766206,-87.562789,ecf78f0497d2e8b17f4ed51e58ef8572,2,-45.796583
41.766206,-87.562789,ecf78f0497d2e8b17f4ed51e58ef8572,2,-45.796583
41.766206,-87.562789,ecf78f0497d2e8b17f4ed51e58ef8572,2,-45.796583
41.766206,-87.562789,ecf78f0497d2e8b17f4ed51e58ef8572,2,-45.796583
41.766206,-87.562789,ecf78f0497d2e8b17f4ed51e58ef8572,2,-45.796583
41.766206,-87.562789,ecf78f0497d2e8b17f4ed51e58ef8572,2,-45.796583
41.766206,-87.562789,ecf78f0497d2e8b17f4ed51e58ef8572,2,-45.796583
41.766206,-87.562789,ecf78f0497d2e8b17f4ed51e58ef8572,2,-45.796583
41.766206,-87.562789,ecf78f0497d2e8b17f4ed51e58ef8572,2,-45.796583
41.79933626,-87.60095811,72a821f75c5a0bac7068547cf16b11c5,10,-45.80162185
41.79933626,-87.60095811,72a821f75c5a0bac7068547cf16b11c5,10,-45.80162185
41.79933626,-87.60095811,72a821f75c5a0bac7068547cf16b11c5,10,-45.80162185
41.79933626,-87.60095811,72a821f75c5a0bac7068547cf16b11c5,10,-45.80162185
41.79933626,-87.60095811,72a821f75c5a0bac7068547cf16b11c5,10,-45.80162185
41.79933626,-87.60095811,72a821f75c5a0bac7068547cf16b11c5,10,-45.80162185
41.79933626,-87.60095811,72a821f75c5a0bac7068547cf16b11c5,10,-45.80162185
41.79933626,-87.60095811,72a821f75c5a0bac7068547cf16b11c5,10,-45.80162185
41.79933626,-87.60095811,72a821f75c5a0bac7068547cf16b11c5,10,-45.80162185
41.79933626,-87.60095811,72a821f75c5a0bac7068547cf16b11c5,10,-45.80162185
41.868114,-87.7109257,1f551b53b9272a39584cf9bb64bcbee9,9,-45.8428117
41.868114,-87.7109257,1f551b53b9272a39584cf9bb64bcbee9,9,-45.8428117
41.868114,-87.7109257,1f551b53b9272a39584cf9bb64bcbee9,9,-45.8428117
41.868114,-87.7109257,1f551b53b9272a39584cf9bb64bcbee9,9,-45.8428117
41.868114,-87.7109257,1f551b53b9272a39584cf9bb64bcbee9,9,-45.8428117
41.868114,-87.7109257,1f551b53b9272a39584cf9bb64bcbee9,9,-45.8428117
41.868114,-87.7109257,1f551b53b9272a39584cf9bb64bcbee9,9,-45.8428117
41.868114,-87.7109257,1f551b53b9272a39584cf9bb64bcbee9,9,-45.8428117
41.868114,-87.7109257,1f551b53b9272a39584cf9bb64bcbee9,9,-45.8428117
41.868114,-87.7109257,1f551b53b9272a39584cf9bb64bcbee9,9,-45.8428117
41.890762,-87.631697,822500f969ca8b9715e0de42d51ec5c9,27,-45.740935
41.890762,-87.631697,822500f969ca8b9715e0de42d51ec5c9,27,-45.740935
41.890762,-87.631697,822500f969ca8b9715e0de42d51ec5c9,27,-45.740935
41.890762,-87.631697,822500f969ca8b9715e0de42d51ec5c9,27,-45.740935
41.890762,-87.631697,822500f969ca8b9715e0de42d51ec5c9,27,-45.740935
41.890762,-87.631697,822500f969ca8b9715e0de42d51ec5c9,27,-45.740935
41.890762,-87.631697,822500f969ca8b9715e0de42d51ec5c9,27,-45.740935
41.890762,-87.631697,822500f969ca8b9715e0de42d51ec5c9,27,-45.740935
41.890762,-87.631697,822500f969ca8b9715e0de42d51ec5c9,27,-45.740935
41.890762,-87.631697,822500f969ca8b9715e0de42d51ec5c9,27,-45.740935
41.73715146,-87.57274032,8d34a03333cd153d205a7ff4034f653a,15,-45.83558885
41.73715146,-87.57274032,8d34a03333cd153d205a7ff4034f653a,15,-45.83558885
41.73715146,-87.57274032,8d34a03333cd153d205a7ff4034f653a,15,-45.83558885
41.73715146,-87.57274032,8d34a03333cd153d205a7ff4034f653a,15,-45.83558885
41.73715146,-87.57274032,8d34a03333cd153d205a7ff4034f653a,15,-45.83558885
41.73715146,-87.57274032,8d34a03333cd153d205a7ff4034f653a,15,-45.83558885
41.73715146,-87.57274032,8d34a03333cd153d205a7ff4034f653a,15,-45.83558885
41.73715146,-87.57274032,8d34a03333cd153d205a7ff4034f653a,15,-45.83558885
41.866225,-87.717918,584321ec5b291b649a16c14af2335357,2,-45.851693
41.866225,-87.717918,584321ec5b291b649a16c14af2335357,2,-45.851693
41.866225,-87.717918,584321ec5b291b649a16c14af2335357,2,-45.851693
41.866225,-87.717918,584321ec5b291b649a16c14af2335357,2,-45.851693
41.866225,-87.717918,584321ec5b291b649a16c14af2335357,2,-45.851693
41.866225,-87.717918,584321ec5b291b649a16c14af2335357,2,-45.851693
41.866225,-87.717918,584321ec5b291b649a16c14af2335357,2,-45.851693
41.866225,-87.717918,584321ec5b291b649a16c14af2335357,2,-45.851693
41.866225,-87.717918,584321ec5b291b649a16c14af2335357,2,-45.851693
41.866225,-87.717918,584321ec5b291b649a16c14af2335357,2,-45.851693
41.94655,-87.719827,e0b2c75d1a99c6607779813b1a251b1d,4,-45.773277
41.94655,-87.719827,e0b2c75d1a99c6607779813b1a251b1d,4,-45.773277
41.94655,-87.719827,e0b2c75d1a99c6607779813b1a251b1d,4,-45.773277
