name,popularity,price,rating,distance,latitude,longitude,ll,poi_cat
Da Sorce,1.36,,,407.0,41.96325,-87.679258,41.96325%2C-87.679258,books
PNA Oriental Store,8.53,,,803.0,41.96325,-87.679258,41.96325%2C-87.679258,books
Variety Comic Book Store,9.05,,,842.0,41.96325,-87.679258,41.96325%2C-87.679258,books
The Kates,,,,862.0,41.96325,-87.679258,41.96325%2C-87.679258,books
The Book Cellar,9.48,,85.0,863.0,41.96325,-87.679258,41.96325%2C-87.679258,books
Frontline Books n Smoke,,,,826.0,41.751103,-87.607432,41.751103%2C-87.607432,books
Luz A La Familia,,,,344.0,41.902997,-87.683825,41.902997%2C-87.683825,books
Switchback Books NFP,,,,715.0,41.902997,-87.683825,41.902997%2C-87.683825,books
Kadampa Meditation Center Chicago - Wicker Park,,,,893.0,41.902997,-87.683825,41.902997%2C-87.683825,books
Volumes Bookcafe,8.79,,83.0,964.0,41.902997,-87.683825,41.902997%2C-87.683825,books
Myopic Books,9.6,,87.0,966.0,41.902997,-87.683825,41.902997%2C-87.683825,books
Akiba Book Store,,,,775.0,41.720964,-87.643447,41.720964%2C-87.643447,books
RoscoeBooks,9.42,,77.0,240.0,41.943403,-87.679618,41.943403%2C-87.679618,books
Monastery Hill Bindery,,,,685.0,41.943403,-87.679618,41.943403%2C-87.679618,books
Follett Higher Education Group,,,,950.0,41.943403,-87.679618,41.943403%2C-87.679618,books
Foreign Book Source,,,,169.0,41.990119,-87.717337,41.990119%2C-87.717337,books
Gryend House - Zombie Unicorn Comics,8.96,,,295.0,41.990119,-87.717337,41.990119%2C-87.717337,books
Follett,,,,978.0,41.990119,-87.717337,41.990119%2C-87.717337,books
M.K.'s Bookstore,7.13,,,393.0,42.019159,-87.673573,42.019159%2C-87.673573,books
Libreria Nazareth,8.0,,,981.0,41.909614,-87.734722,41.909614%2C-87.734722,books
Rybski Bk,,,,510.0,41.808413,-87.688535,41.808413%2C-87.688535,books
Graham Crackers Comics,9.77,,80.0,22.0,41.882134,-87.625125,41.882134%2C-87.625125,books
Aaalways Buying Older Comics,,,,161.0,41.882134,-87.625125,41.882134%2C-87.625125,books
Barbara's Bookstore,7.85,,,233.0,41.882134,-87.625125,41.882134%2C-87.625125,books
Contemporary Books Publishing Group,,,,303.0,41.882134,-87.625125,41.882134%2C-87.625125,books
Pauline Books & Media,9.11,,,343.0,41.882134,-87.625125,41.882134%2C-87.625125,books
Carpe Librum,7.44,,,353.0,41.882134,-87.625125,41.882134%2C-87.625125,books
Barnes & Noble,,,,354.0,41.882134,-87.625125,41.882134%2C-87.625125,books
Notre Dame Bookstore,8.8,,,390.0,41.882134,-87.625125,41.882134%2C-87.625125,books
Beck's Book Stores,2.03,,,403.0,41.882134,-87.625125,41.882134%2C-87.625125,books
The Business Journal,,,,451.0,41.882134,-87.625125,41.882134%2C-87.625125,books
The RAM,7.43,,,189.0,41.945529,-87.646439,41.945529%2C-87.646439,books
Ram Bookstore,,,,222.0,41.945529,-87.646439,41.945529%2C-87.646439,books
Windy City Magazines,,,,222.0,41.945529,-87.646439,41.945529%2C-87.646439,books
Unabridged Books,9.65,,95.0,469.0,41.945529,-87.646439,41.945529%2C-87.646439,books
Grand Comic,,,,508.0,41.945529,-87.646439,41.945529%2C-87.646439,books
Chicago Comics,9.74,,86.0,664.0,41.945529,-87.646439,41.945529%2C-87.646439,books
Graham Crackers Comics,9.34,,81.0,685.0,41.945529,-87.646439,41.945529%2C-87.646439,books
The Gallery Bookstore,9.06,,60.0,806.0,41.945529,-87.646439,41.945529%2C-87.646439,books
Hanley's Book Store,,,,807.0,41.945529,-87.646439,41.945529%2C-87.646439,books
Barnes & Noble,7.82,,,482.0,41.892278,-87.612043,41.892278%2C-87.612043,books
Abbott Hall Book Center,9.05,,,524.0,41.892278,-87.612043,41.892278%2C-87.612043,books
Barbara Bestsellers,9.36,,,824.0,41.892278,-87.612043,41.892278%2C-87.612043,books
Univ Of Chicago Bookstore,,,,876.0,41.892278,-87.612043,41.892278%2C-87.612043,books
Chicago Booth Bookstore,,,,888.0,41.892278,-87.612043,41.892278%2C-87.612043,books
CHICAGO BOOTH Online Bookstore,,,,888.0,41.892278,-87.612043,41.892278%2C-87.612043,books
Alpha & Omega Innovative Publishing,,,,968.0,41.892278,-87.612043,41.892278%2C-87.612043,books
Bookman's Corner,9.31,,,598.0,41.932418,-87.652705,41.932418%2C-87.652705,books
"Books - Rare, Used and Well Done",2.44,,,616.0,41.932418,-87.652705,41.932418%2C-87.652705,books
Barnes & Noble,,,,698.0,41.932418,-87.652705,41.932418%2C-87.652705,books
Booklegger's Used Books,3.06,,61.0,757.0,41.932418,-87.652705,41.932418%2C-87.652705,books
New & Used Books,,,,779.0,41.932418,-87.652705,41.932418%2C-87.652705,books
DePaul Campus Bookstore,9.27,,,793.0,41.932418,-87.652705,41.932418%2C-87.652705,books
Hanley's Book Store,,,,817.0,41.932418,-87.652705,41.932418%2C-87.652705,books
The Gallery Bookstore,9.06,,60.0,824.0,41.932418,-87.652705,41.932418%2C-87.652705,books
Graham Crackers Comics,6.37,,,899.0,41.932418,-87.652705,41.932418%2C-87.652705,books
Chicago Comics,9.74,,86.0,960.0,41.932418,-87.652705,41.932418%2C-87.652705,books
Sultans Afrcntric Bkstr Butque,,,,815.0,41.758905,-87.562188,41.758905%2C-87.562188,books
Barnes & Noble,8.89,,76.0,981.0,41.911722,-87.626804,41.911722%2C-87.626804,books
Kitab Ghar,,,,918.0,42.00454962194,-87.6806661451,42.00454962194%2C-87.6806661451,books
Moody Bible Institute Of Chicago,,,,248.0,41.894722,-87.634362,41.894722%2C-87.634362,books
Triumph Books,4.8,,,266.0,41.894722,-87.634362,41.894722%2C-87.634362,books
IPG: Independent Publishers Group,,,,297.0,41.894722,-87.634362,41.894722%2C-87.634362,books
EPub and Mobi,,,,312.0,41.894722,-87.634362,41.894722%2C-87.634362,books
Abraham Lincoln Book Shop,9.07,,,342.0,41.894722,-87.634362,41.894722%2C-87.634362,books
Magazine Salon Sense,,,,517.0,41.894722,-87.634362,41.894722%2C-87.634362,books
Spin,,,,557.0,41.894722,-87.634362,41.894722%2C-87.634362,books
Te Jays Book Store,9.42,,,633.0,41.894722,-87.634362,41.894722%2C-87.634362,books
Newberry Library,8.65,,,665.0,41.894722,-87.634362,41.894722%2C-87.634362,books
After Words New and Used Books,9.59,,76.0,730.0,41.894722,-87.634362,41.894722%2C-87.634362,books
Mi Libro Co.,,,,405.0,41.85353363213,-87.7050730318,41.85353363213%2C-87.7050730318,books
Magazine Salon Sense,,,,435.0,41.902924,-87.637715,41.902924%2C-87.637715,books
EPub and Mobi,,,,644.0,41.902924,-87.637715,41.902924%2C-87.637715,books
IPG: Independent Publishers Group,,,,662.0,41.902924,-87.637715,41.902924%2C-87.637715,books
Newberry Library,8.65,,,671.0,41.902924,-87.637715,41.902924%2C-87.637715,books
Triumph Books,4.8,,,690.0,41.902924,-87.637715,41.902924%2C-87.637715,books
Abraham Lincoln Book Shop,9.07,,,748.0,41.902924,-87.637715,41.902924%2C-87.637715,books
Barnes & Noble,8.89,,76.0,757.0,41.902924,-87.637715,41.902924%2C-87.637715,books
Moody Bible Institute Of Chicago,,,,785.0,41.902924,-87.637715,41.902924%2C-87.637715,books
Follett,,,,914.0,41.9812456,-87.7048924,41.9812456%2C-87.7048924,books
Uptown Discount Books,,,,471.0,41.779835,-87.634774,41.779835%2C-87.634774,books
Kesher Stam,9.51,,,905.0,42.014539,-87.6901359,42.014539%2C-87.6901359,books
Tailor-Made Books,,,,932.0,42.014539,-87.6901359,42.014539%2C-87.6901359,books
Pilsen Community Books,9.51,,85.0,215.0,41.858086,-87.651073,41.858086%2C-87.651073,books
Open Books,9.64,,75.0,262.0,41.858086,-87.651073,41.858086%2C-87.651073,books
Libreria Giron,1.65,,,987.0,41.858086,-87.651073,41.858086%2C-87.651073,books
Giron Books,,,,993.0,41.858086,-87.651073,41.858086%2C-87.651073,books
Olive-Harvey College Book Store,3.96,,,412.0,41.707338,-87.59399,41.707338%2C-87.59399,books
Mail Comics & Toys,,,,969.0,41.80887,-87.66454,41.80887%2C-87.66454,books
Uic Bookstore,9.92,,,118.0,41.87184,-87.64664,41.87184%2C-87.64664,books
Yolanda Majors PhD,,,,617.0,41.87184,-87.64664,41.87184%2C-87.64664,books
Market Fresh Books,8.8,,76.0,677.0,41.87184,-87.64664,41.87184%2C-87.64664,books
First Aid Comics,9.22,,79.0,827.0,41.87184,-87.64664,41.87184%2C-87.64664,books
IIT Downtown Center for Law & Business Bookstore,,,,893.0,41.87184,-87.64664,41.87184%2C-87.64664,books
Saint Xavier University Bookstore,,,,253.0,41.705846,-87.717074,41.705846%2C-87.717074,books
New & Used Books,,,,199.0,41.93758231600629,-87.6440978050232,41.93758231600629%2C-87.6440978050232,books
Graham Crackers Comics,9.34,,81.0,219.0,41.93758231600629,-87.6440978050232,41.93758231600629%2C-87.6440978050232,books
Booklegger's Used Books,3.06,,61.0,269.0,41.93758231600629,-87.6440978050232,41.93758231600629%2C-87.6440978050232,books
"Books - Rare, Used and Well Done",2.44,,,304.0,41.93758231600629,-87.6440978050232,41.93758231600629%2C-87.6440978050232,books
Bookman's Corner,9.31,,,335.0,41.93758231600629,-87.6440978050232,41.93758231600629%2C-87.6440978050232,books
Unabridged Books,9.65,,95.0,445.0,41.93758231600629,-87.6440978050232,41.93758231600629%2C-87.6440978050232,books
Grand Comic,,,,570.0,41.93758231600629,-87.6440978050232,41.93758231600629%2C-87.6440978050232,books
Hanley's Book Store,,,,728.0,41.93758231600629,-87.6440978050232,41.93758231600629%2C-87.6440978050232,books
The Gallery Bookstore,9.06,,60.0,736.0,41.93758231600629,-87.6440978050232,41.93758231600629%2C-87.6440978050232,books
Chicago Comics,9.74,,86.0,738.0,41.93758231600629,-87.6440978050232,41.93758231600629%2C-87.6440978050232,books
Sandmeyer's Bookstore,9.44,,78.0,387.0,41.8750236280333,-87.6330940425396,41.8750236280333%2C-87.6330940425396,books
Barbara's Bookstore,8.95,,,476.0,41.8750236280333,-87.6330940425396,41.8750236280333%2C-87.6330940425396,books
Curbside Books & Records,8.63,,,520.0,41.8750236280333,-87.6330940425396,41.8750236280333%2C-87.6330940425396,books
Becks Bookstore,1.29,,,527.0,41.8750236280333,-87.6330940425396,41.8750236280333%2C-87.6330940425396,books
Barnes & Noble,9.89,,76.0,549.0,41.8750236280333,-87.6330940425396,41.8750236280333%2C-87.6330940425396,books
Curbside Splendor,1.85,,,556.0,41.8750236280333,-87.6330940425396,41.8750236280333%2C-87.6330940425396,books
Roosevelt University Bookstore,8.85,,,599.0,41.8750236280333,-87.6330940425396,41.8750236280333%2C-87.6330940425396,books
Faith Journey Walk,,,,681.0,41.8750236280333,-87.6330940425396,41.8750236280333%2C-87.6330940425396,books
Columbia College Bookstore,,,,705.0,41.8750236280333,-87.6330940425396,41.8750236280333%2C-87.6330940425396,books
Bonus Books,,,,100.0,41.8985866514,-87.6219152258,41.8985866514%2C-87.6219152258,books
Harry L Stern,,,,297.0,41.8985866514,-87.6219152258,41.8985866514%2C-87.6219152258,books
Volumes Bookstore,,,,298.0,41.8985866514,-87.6219152258,41.8985866514%2C-87.6219152258,books
Barbara Bestsellers,9.36,,,447.0,41.8985866514,-87.6219152258,41.8985866514%2C-87.6219152258,books
Abbott Hall Book Center,9.05,,,552.0,41.8985866514,-87.6219152258,41.8985866514%2C-87.6219152258,books
Barnes & Noble,7.82,,,596.0,41.8985866514,-87.6219152258,41.8985866514%2C-87.6219152258,books
Newberry Library,8.65,,,735.0,41.8985866514,-87.6219152258,41.8985866514%2C-87.6219152258,books
Alpha & Omega Innovative Publishing,,,,735.0,41.8985866514,-87.6219152258,41.8985866514%2C-87.6219152258,books
100 Essential,,,,897.0,41.8985866514,-87.6219152258,41.8985866514%2C-87.6219152258,books
D & Z House of Books,2.64,,,644.0,41.949269,-87.798395,41.949269%2C-87.798395,books
Pilsen Community Books,9.51,,85.0,436.0,41.861267,-87.656625,41.861267%2C-87.656625,books
Giron Books,,,,662.0,41.861267,-87.656625,41.861267%2C-87.656625,books
Libreria Giron,1.65,,,664.0,41.861267,-87.656625,41.861267%2C-87.656625,books
Open Books,9.64,,75.0,842.0,41.861267,-87.656625,41.861267%2C-87.656625,books
First Aid Comics,9.22,,79.0,910.0,41.861267,-87.656625,41.861267%2C-87.656625,books
Market Fresh Books,8.8,,76.0,949.0,41.861267,-87.656625,41.861267%2C-87.656625,books
Yolanda Majors PhD,,,,374.0,41.87772613,-87.65478743,41.87772613%2C-87.65478743,books
Madison Street Books,9.21,,,442.0,41.87772613,-87.65478743,41.87772613%2C-87.65478743,books
Erotic Warehouse,5.18,,,818.0,41.87772613,-87.65478743,41.87772613%2C-87.65478743,books
Uic Bookstore,9.92,,,839.0,41.87772613,-87.65478743,41.87772613%2C-87.65478743,books
Market Fresh Books,8.8,,76.0,901.0,41.87772613,-87.65478743,41.87772613%2C-87.65478743,books
First Aid Comics,9.22,,79.0,925.0,41.87772613,-87.65478743,41.87772613%2C-87.65478743,books
Alleycat Comics,9.46,,88.0,26.0,41.97803062248656,-87.66856491565704,41.97803062248656%2C-87.66856491565704,books
Women & Children First,9.55,,83.0,93.0,41.97803062248656,-87.66856491565704,41.97803062248656%2C-87.66856491565704,books
Uncharted Books,9.25,,,263.0,41.97803062248656,-87.66856491565704,41.97803062248656%2C-87.66856491565704,books
Transistor,1.64,,,486.0,41.97803062248656,-87.66856491565704,41.97803062248656%2C-87.66856491565704,books
Julie L Naggs Bookbinding and Conservation,,,,497.0,41.97803062248656,-87.66856491565704,41.97803062248656%2C-87.66856491565704,books
Chicago Comics Edgewater,4.31,,,825.0,41.97803062248656,-87.66856491565704,41.97803062248656%2C-87.66856491565704,books
In Extenso Press,,,,830.0,41.97803062248656,-87.66856491565704,41.97803062248656%2C-87.66856491565704,books
Aurum Solis,,,,902.0,41.97803062248656,-87.66856491565704,41.97803062248656%2C-87.66856491565704,books
Akiba Book Store,,,,782.0,41.721787,-87.624939,41.721787%2C-87.624939,books
Follett Higher Education Group,,,,922.0,41.721787,-87.624939,41.721787%2C-87.624939,books
Frontline Books n Smoke,,,,35.0,41.758739,-87.605769,41.758739%2C-87.605769,books
Read It & Eat,8.95,,83.0,538.0,41.917805,-87.653449,41.917805%2C-87.653449,books
DePaul Campus Bookstore,9.27,,,851.0,41.917805,-87.653449,41.917805%2C-87.653449,books
Barnes & Noble,,,,928.0,41.917805,-87.653449,41.917805%2C-87.653449,books
Loyola University of Chicago,,,,394.0,41.98404411519213,-87.65228122472763,41.98404411519213%2C-87.65228122472763,books
Jk Books,,,,473.0,41.98404411519213,-87.65228122472763,41.98404411519213%2C-87.65228122472763,books
Aurum Solis,,,,674.0,41.98404411519213,-87.65228122472763,41.98404411519213%2C-87.65228122472763,books
Chicago Comics Edgewater,4.31,,,676.0,41.98404411519213,-87.65228122472763,41.98404411519213%2C-87.65228122472763,books
Semicolon Bookstore & Gallery,9.64,,,617.0,41.903266,-87.678435,41.903266%2C-87.678435,books
Volumes Bookcafe,8.79,,83.0,663.0,41.903266,-87.678435,41.903266%2C-87.678435,books
Kadampa Meditation Center Chicago - Wicker Park,,,,716.0,41.903266,-87.678435,41.903266%2C-87.678435,books
Myopic Books,9.6,,87.0,757.0,41.903266,-87.678435,41.903266%2C-87.678435,books
Luz A La Familia,,,,790.0,41.903266,-87.678435,41.903266%2C-87.678435,books
Quimby's Bookstore,9.45,,84.0,864.0,41.903266,-87.678435,41.903266%2C-87.678435,books
Revolution Books,8.82,,,952.0,41.903266,-87.678435,41.903266%2C-87.678435,books
The Occult Bookstore,,,,538.0,41.895769,-87.67722,41.895769%2C-87.67722,books
N. Fagin Books,4.96,,,894.0,41.895769,-87.67722,41.895769%2C-87.67722,books
Semicolon Bookstore & Gallery,9.64,,,987.0,41.895769,-87.67722,41.895769%2C-87.67722,books
House of Monsters,,,,85.0,41.918306,-87.636282,41.918306%2C-87.636282,books
Lincoln Park Book Shop,,,,959.0,41.918306,-87.636282,41.918306%2C-87.636282,books
Occult Book Store,9.07,,68.0,190.0,41.90345,-87.667747,41.90345%2C-87.667747,books
Revolution Books,8.82,,,199.0,41.90345,-87.667747,41.90345%2C-87.667747,books
Semicolon Bookstore & Gallery,9.64,,,267.0,41.90345,-87.667747,41.90345%2C-87.667747,books
N. Fagin Books,4.96,,,561.0,41.90345,-87.667747,41.90345%2C-87.667747,books
Volumes Bookcafe,8.79,,83.0,830.0,41.90345,-87.667747,41.90345%2C-87.667747,books
Quimby's Bookstore,9.45,,84.0,985.0,41.90345,-87.667747,41.90345%2C-87.667747,books
House of Monsters,,,,780.0,41.912133,-87.634656,41.912133%2C-87.634656,books
Follett Higher Education Group,,,,326.0,41.943034,-87.687288,41.943034%2C-87.687288,books
RoscoeBooks,9.42,,77.0,394.0,41.943034,-87.687288,41.943034%2C-87.687288,books
Galaxy Comic Zone,8.65,,,842.0,41.943034,-87.687288,41.943034%2C-87.687288,books
Bucket O' Blood Books and Records,6.800000000000001,,74.0,981.0,41.943034,-87.687288,41.943034%2C-87.687288,books
The Occult Bookstore,,,,586.0,41.895501,-87.682017,41.895501%2C-87.682017,books
Switchback Books NFP,,,,937.0,41.895501,-87.682017,41.895501%2C-87.682017,books
Luz A La Familia,,,,948.0,41.895501,-87.682017,41.895501%2C-87.682017,books
Sandmeyer's Bookstore,9.44,,78.0,351.0,41.87273154226308,-87.63351649045944,41.87273154226308%2C-87.63351649045944,books
Carpe Librum Popup,1.41,,,525.0,41.87273154226308,-87.63351649045944,41.87273154226308%2C-87.63351649045944,books
Barbara's Bookstore,8.95,,,712.0,41.87273154226308,-87.63351649045944,41.87273154226308%2C-87.63351649045944,books
Roosevelt University Bookstore,8.85,,,734.0,41.87273154226308,-87.63351649045944,41.87273154226308%2C-87.63351649045944,books
Columbia College Bookstore,,,,734.0,41.87273154226308,-87.63351649045944,41.87273154226308%2C-87.63351649045944,books
Becks Bookstore,1.29,,,744.0,41.87273154226308,-87.63351649045944,41.87273154226308%2C-87.63351649045944,books
Barnes & Noble,9.89,,76.0,751.0,41.87273154226308,-87.63351649045944,41.87273154226308%2C-87.63351649045944,books
Bookstore,,,,767.0,41.87273154226308,-87.63351649045944,41.87273154226308%2C-87.63351649045944,books
Curbside Books & Records,8.63,,,777.0,41.87273154226308,-87.63351649045944,41.87273154226308%2C-87.63351649045944,books
City Lit Books,9.46,,90.0,677.0,41.92481559681187,-87.71449506282805,41.92481559681187%2C-87.71449506282805,books
G-Mart Comics,9.42,,73.0,802.0,41.92481559681187,-87.71449506282805,41.92481559681187%2C-87.71449506282805,books
Barnes & Noble,9.67,,82.0,701.0,41.918216,-87.656936,41.918216%2C-87.656936,books
Read It & Eat,8.95,,83.0,745.0,41.918216,-87.656936,41.918216%2C-87.656936,books
Marbles,,,,745.0,41.918216,-87.656936,41.918216%2C-87.656936,books
"Kibbitznest Books, Brews & Blarney",9.45,,93.0,791.0,41.918216,-87.656936,41.918216%2C-87.656936,books
DePaul Campus Bookstore,9.27,,,823.0,41.918216,-87.656936,41.918216%2C-87.656936,books
BING Art Books,,,,73.0,41.794853,-87.618691,41.794853%2C-87.618691,books
Spin,,,,328.0,41.893992,-87.629318,41.893992%2C-87.629318,books
After Words New and Used Books,9.59,,76.0,383.0,41.893992,-87.629318,41.893992%2C-87.629318,books
After-Words Bookstore,,,,407.0,41.893992,-87.629318,41.893992%2C-87.629318,books
Moody Bible Institute Of Chicago,,,,437.0,41.893992,-87.629318,41.893992%2C-87.629318,books
Te Jays Book Store,9.42,,,445.0,41.893992,-87.629318,41.893992%2C-87.629318,books
Alpha & Omega Innovative Publishing,,,,506.0,41.893992,-87.629318,41.893992%2C-87.629318,books
Harry L Stern,,,,514.0,41.893992,-87.629318,41.893992%2C-87.629318,books
100 Essential,,,,544.0,41.893992,-87.629318,41.893992%2C-87.629318,books
Triumph Books,4.8,,,622.0,41.893992,-87.629318,41.893992%2C-87.629318,books
Barbara Bestsellers,9.36,,,648.0,41.893992,-87.629318,41.893992%2C-87.629318,books
After-Words Bookstore,,,,96.0,41.890173,-87.626185,41.890173%2C-87.626185,books
After Words New and Used Books,9.59,,76.0,116.0,41.890173,-87.626185,41.890173%2C-87.626185,books
100 Essential,,,,159.0,41.890173,-87.626185,41.890173%2C-87.626185,books
Alpha & Omega Innovative Publishing,,,,294.0,41.890173,-87.626185,41.890173%2C-87.626185,books
Spin,,,,312.0,41.890173,-87.626185,41.890173%2C-87.626185,books
Te Jays Book Store,9.42,,,319.0,41.890173,-87.626185,41.890173%2C-87.626185,books
Chicago Booth Bookstore,,,,329.0,41.890173,-87.626185,41.890173%2C-87.626185,books
CHICAGO BOOTH Online Bookstore,,,,329.0,41.890173,-87.626185,41.890173%2C-87.626185,books
Barnes & Noble,,,,329.0,41.890173,-87.626185,41.890173%2C-87.626185,books
Univ Of Chicago Bookstore,,,,338.0,41.890173,-87.626185,41.890173%2C-87.626185,books
Follett Higher Education Group,,,,396.0,41.938689,-87.692972,41.938689%2C-87.692972,books
Bucket O' Blood Books and Records,6.800000000000001,,74.0,413.0,41.938689,-87.692972,41.938689%2C-87.692972,books
Casa De Carina,7.28,,,728.0,41.938689,-87.692972,41.938689%2C-87.692972,books
Kazi Publication,,,,884.0,41.938689,-87.692972,41.938689%2C-87.692972,books
RoscoeBooks,9.42,,77.0,999.0,41.938689,-87.692972,41.938689%2C-87.692972,books
Giron Spanish Book Distributors,5.88,,,497.0,41.854109,-87.685838,41.854109%2C-87.685838,books
Libreria Giron,,,,504.0,41.854109,-87.685838,41.854109%2C-87.685838,books
Mi Libro Co.,,,,781.0,41.854109,-87.685838,41.854109%2C-87.685838,books
First Aid Comics,9.22,,79.0,52.0,41.8694821,-87.6554864,41.8694821%2C-87.6554864,books
Market Fresh Books,8.8,,76.0,102.0,41.8694821,-87.6554864,41.8694821%2C-87.6554864,books
Yolanda Majors PhD,,,,601.0,41.8694821,-87.6554864,41.8694821%2C-87.6554864,books
Uic Bookstore,9.92,,,681.0,41.8694821,-87.6554864,41.8694821%2C-87.6554864,books
Space Oddities Chicago,9.2,,,62.0,41.900105,-87.696817,41.900105%2C-87.696817,books
Switchback Books NFP,,,,436.0,41.900105,-87.696817,41.900105%2C-87.696817,books
Luz A La Familia,,,,789.0,41.900105,-87.696817,41.900105%2C-87.696817,books
IIT Downtown Center for Law & Business Bookstore,,,,288.0,41.877245,-87.639366,41.877245%2C-87.639366,books
Barbara's Bookstore,8.95,,,398.0,41.877245,-87.639366,41.877245%2C-87.639366,books
Hudson Booksellers Citigroup Center Downtown,9.18,,55.0,534.0,41.877245,-87.639366,41.877245%2C-87.639366,books
Hudson's Booksellers,,,,566.0,41.877245,-87.639366,41.877245%2C-87.639366,books
WestSide Press,,,,655.0,41.877245,-87.639366,41.877245%2C-87.639366,books
Curbside Books & Records,8.63,,,680.0,41.877245,-87.639366,41.877245%2C-87.639366,books
When the Past Came Calling,,,,691.0,41.877245,-87.639366,41.877245%2C-87.639366,books
Curbside Splendor,1.85,,,778.0,41.877245,-87.639366,41.877245%2C-87.639366,books
Becks Bookstore,1.29,,,913.0,41.877245,-87.639366,41.877245%2C-87.639366,books
Uic Bookstore,9.92,,,917.0,41.877245,-87.639366,41.877245%2C-87.639366,books
The RAM,7.43,,,922.0,41.954383,-87.648043,41.954383%2C-87.648043,books
Ram Bookstore,,,,946.0,41.954383,-87.648043,41.954383%2C-87.648043,books
Windy City Magazines,,,,946.0,41.954383,-87.648043,41.954383%2C-87.648043,books
Chinese Cultural Bookstore,,,,734.0,41.849527,-87.640591,41.849527%2C-87.640591,books
Pui Tak Christian Bookstore,5.69,,,799.0,41.849527,-87.640591,41.849527%2C-87.640591,books
World Journal Bookstore,,,,865.0,41.849527,-87.640591,41.849527%2C-87.640591,books
Pilsen Community Books,,,,877.0,41.849527,-87.640591,41.849527%2C-87.640591,books
Chicago Bibles & Books,9.16,,,595.0,41.95400483876,-87.7191281797,41.95400483876%2C-87.7191281797,books
Libreria Nazareth,8.0,,,72.0,41.91702,-87.727096,41.91702%2C-87.727096,books
Botanica La Ceiba #3,,,,81.0,41.91702,-87.727096,41.91702%2C-87.727096,books
Pennyworth Books,,,,199.0,41.91702,-87.727096,41.91702%2C-87.727096,books
Mars Hill Bookstore,,,,546.0,41.889161,-87.765738,41.889161%2C-87.765738,books
Moody Bible Institute Of Chicago,,,,373.0,41.89661720040753,-87.62857854366302,41.89661720040753%2C-87.62857854366302,books
Harry L Stern,,,,377.0,41.89661720040753,-87.62857854366302,41.89661720040753%2C-87.62857854366302,books
Newberry Library,8.65,,,412.0,41.89661720040753,-87.62857854366302,41.89661720040753%2C-87.62857854366302,books
Volumes Bookstore,,,,428.0,41.89661720040753,-87.62857854366302,41.89661720040753%2C-87.62857854366302,books
Bonus Books,,,,523.0,41.89661720040753,-87.62857854366302,41.89661720040753%2C-87.62857854366302,books
Triumph Books,4.8,,,595.0,41.89661720040753,-87.62857854366302,41.89661720040753%2C-87.62857854366302,books
EPub and Mobi,,,,613.0,41.89661720040753,-87.62857854366302,41.89661720040753%2C-87.62857854366302,books
IPG: Independent Publishers Group,,,,617.0,41.89661720040753,-87.62857854366302,41.89661720040753%2C-87.62857854366302,books
Barbara Bestsellers,9.36,,,626.0,41.89661720040753,-87.62857854366302,41.89661720040753%2C-87.62857854366302,books
Spin,,,,626.0,41.89661720040753,-87.62857854366302,41.89661720040753%2C-87.62857854366302,books
Pilsen Community Books,9.51,,85.0,531.0,41.862378,-87.651062,41.862378%2C-87.651062,books
Open Books,9.64,,75.0,673.0,41.862378,-87.651062,41.862378%2C-87.651062,books
Market Fresh Books,8.8,,76.0,847.0,41.862378,-87.651062,41.862378%2C-87.651062,books
First Aid Comics,9.22,,79.0,890.0,41.862378,-87.651062,41.862378%2C-87.651062,books
Book Runners,,,,503.0,41.95774,-87.688273,41.95774%2C-87.688273,books
Da Sorce,1.36,,,557.0,41.95774,-87.688273,41.95774%2C-87.688273,books
Galaxy Comic Zone,8.65,,,801.0,41.95774,-87.688273,41.95774%2C-87.688273,books
Variety Comic Book Store,9.05,,,811.0,41.95774,-87.688273,41.95774%2C-87.688273,books
Ravenswood Used Books,8.65,,75.0,842.0,41.95774,-87.688273,41.95774%2C-87.688273,books
Sultans Afrcntric Bkstr Butque,,,,803.0,41.76261263,-87.56381871,41.76261263%2C-87.56381871,books
Respect For Life,,,,243.0,41.75248701249013,-87.6439021574879,41.75248701249013%2C-87.6439021574879,books
Open Books,9.65,,91.0,425.0,41.88318130597391,-87.64872461557388,41.88318130597391%2C-87.64872461557388,books
Madison Street Books,9.21,,,555.0,41.88318130597391,-87.64872461557388,41.88318130597391%2C-87.64872461557388,books
Hudson Booksellers Citigroup Center Downtown,9.18,,55.0,696.0,41.88318130597391,-87.64872461557388,41.88318130597391%2C-87.64872461557388,books
Hudson's Booksellers,,,,700.0,41.88318130597391,-87.64872461557388,41.88318130597391%2C-87.64872461557388,books
IIT Downtown Center for Law & Business Bookstore,,,,729.0,41.88318130597391,-87.64872461557388,41.88318130597391%2C-87.64872461557388,books
Erotic Warehouse,5.18,,,832.0,41.88318130597391,-87.64872461557388,41.88318130597391%2C-87.64872461557388,books
Timothy Davis,,,,11.0,41.691373,-87.700281,41.691373%2C-87.700281,books
Alternate Reality,9.41,,74.0,20.0,41.691373,-87.700281,41.691373%2C-87.700281,books
Sultani Books Store,8.82,,,3.0,41.997579,-87.689713,41.997579%2C-87.689713,books
Kitab Ghar,,,,207.0,41.997579,-87.689713,41.997579%2C-87.689713,books
Zeenat Emporium,,,,247.0,41.997579,-87.689713,41.997579%2C-87.689713,books
South Asian Friendship Center,8.78,,,495.0,41.997579,-87.689713,41.997579%2C-87.689713,books
